Source,Species,Latitud,Longitud,Date,Location,State/Islands
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°35.48' N,66°11.54' W,20–21 May 1996,Guaynabo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°37.13' N,66°08.97' W,29–31 May 1996,Guaynabo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°36.58' N,66°09.37' W,6 jun 1996,Guaynabo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°36.10' N,66°11.68' W,7–8 Jun. 1996,Guaynabo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°49.68' N,67°01.50' W,7 Apr 1948,Isabela,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°22.08' N,66°58.98' W,Jan 1915,Jayuya,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°36.93' N,65°71.48' W,10 May 1985,Luquillo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°36.64' N,65°71.67' W,14 May 1985,Luquillo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°37.03' N,65°71.20' W,14 May 1985,Luquillo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°43.01' N,66°49.26' W,20 nov 1925,Manati,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°42.29' N,66°49.50' W,5 Mar. 1914,Manati,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°43.36' N,66°50.37' W,"6 Apr. 1929,",Manati,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°19.90' N,67°13.98' W,15-16 Feb,Mayagüez,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°18.94' N,67°15.19' W,21–23 Jun. 1915,Mayagüez,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°20.43' N,67°13.75' W,8 Dec. 1981,Mayagüez,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°22.62' N,66°39.08' W,4 jun 1915,Orocovis,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°22.44' N,66°39.19' W,5 May 2008,Orocovis,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°05.85' N,66°72.32' W,Sep 1960,Peñuelas,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,13 Jan 10 Feb 2015,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,17 Jun.–15 Jul. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,9 Sep.–7 Oct. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,17 Jun.–15 Jul. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,15 Jul.–12 Aug. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,12 Aug.–9 Sep. 2014 ,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,9 Sep.–7 Oct. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,7 Oct.–4 Nov. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.4616′ N,66°38.2638′ W,17 Jun.–15 Jul. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.447′ N,66°38.230′ W,17 Jun.–15 Jul. 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°38.20' N,65°83.09' W,12 jun 2007,Rio Grande,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°37.90' N,65°83.44' W,1 jun 1935,Rio Grande,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°35.83' N,66°10.49' W,18 nov 1992,Guaynabo,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°08.11' N,67°04.85' W,23 Dec 1962,San German,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,17°59.705′ N,66°25.063′ W,23 Jan 2013,Santa Isabel,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°0.017′ N,66°26.115′ W,13 Mar. 2013,Santa Isabel,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,17°58.547′ N,66°25.063′ W,13 Mar. 2013,Santa Isabel,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°44.38' N,66°25.54' W,2 Aug 1985,Toa Baja,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°34.32' N,66°03.53' W,29 jun 1986,Trujillo Alto,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°26.54' N,66°70.33' W,Mar 1986,Utuado,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.996′ N,66°49.002′ W,10 Oct - 5 Nov 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.996′ N,66°49.002′ W,15 Jan.–12 Feb. 2015,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.996′ N,66°49.002′ W,10 jun 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.724′ N,66°53.386′ W,4 jun 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.724′ N,66°53.386′ W,19 jun 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.724′ N,66°53.386′ W,20 Jun.–18 Jul. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.724′ N,66°53.386′ W,12 Sep.–10 Oct. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.724′ N,66°53.386′ W,20 Jun.–18 Jul. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.724′ N,66°53.386′ W,15 Aug.–12 Sep. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°07.724′ N,66°53.386′ W,12 Sep.–10 Oct. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°08.371′ N,66°49.230′ W,15 Jan.–12 Feb. 2015,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°08.371′ N,66°49.230′ W,12 Feb.–Mar. 12 2015,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°08.371′ N,66°49.230′ W,23 May–20 Jun. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°08.371′ N,66°49.230′ W,15 Aug.–12 Sep. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°08.371′ N,66°49.230′ W,12 Sep.–10 Oct. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Dialictus) gundlachii,18°08.371′ N,66°49.230′ W,4 jun 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) eickwortellum,18°21.68' N,66°59.24' W,NA,Jayuya,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) eickwortellum,18°07.4616′ N,66°38.2638′ W,15 Jul - 12 Aug 2014,Ponce,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) eickwortellum,18°37.55' N,65°83.20' W,2 Sep 2007,Rio Grande,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) eickwortellum,18°08.188′ N,66°49.107′ W,20 Jun - 18 Jul 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) eickwortellum,18°08.188′ N,66°49.107′ W,12 Sep.–10 Oct. 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) eickwortellum,18°08.371′ N,66°49.230′ W,4 jun 2014,Yauco,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°32.48' N,65°65.69' W,1-9 Feb 1967,Fajardo,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,17°96.70' N,66°89.00' W,27 Apr 1991,Guánica,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,17°97.78' N,66°91.11' W,jul 1999,Guánica,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,17°97.08' N,66°89.72' W,oct 1991,Guánica,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°08.626 ʹ N,66°58.798 ʹ W,18 Jul - 15 Aug 2014,Maricao,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°08.29' N,67°89.27' W,11 nov 1992,Mona,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°19.33' N,67°13.86' W,18 May 2008,Mayagüez,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,16°03.52ʹ N,67°52.06ʹ W,18 May 2008,Mayagüez,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°36.86' N,65°71.54' W,13 May 1985,Luquillo,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°36.79' N,65°71.99' W,14 May 1985,Luquillo,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°37.22' N,65°72.08' W,18 nov 1925,Luquillo,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°47.31' N,66°93.95' W,30 May 2006,Quebradillas,Puerto Rico
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°47.53' N,64°56.96' W,7 oct 1992,Guana Island,British Virgin Islands
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°47.53' N,64°56.96' W,13–14 Oct. 1992,Guana Island,British Virgin Islands
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°47.53' N,64°56.96' W,26–27 Oct. 1992,Guana Island,British Virgin Islands
J.Gibb 2018,Lasioglossum (Habralictellus) rufopanticis,18°47.53' N,64°56.96' W,2 jul 1993,Guana Island,British Virgin Islands
Genaro 2001,Lasioglossum (Dialictus) adriani,22°42.11' N,83°69.59' W, Aug 2000, Pinar del Río,Cuba
Genaro 2001,Lasioglossum (Dialictus) adriani,22°42.47' N,83°70.41' W,1947, Pinar del Río,Cuba
Genaro 2001,Lasioglossum (Dialictus) adriani,22°42.50' N,83°69.34' W, Aug 2000, Pinar del Río,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,jun 2001,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,19°98.34' N,76°83.33' W,jun 1963,Pico Turquino,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,jul 1963,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,jun 1962,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,jun 1967,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,May 1969,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,May 1969,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,May 1969,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,May 1969,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,May 1969,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,May 1969,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,jul 1954,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,Apr 1955,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,Apr 29 1956,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°00.94' N,75°62.72' W,Apr 2001,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°89.93' N,76°26.28' W,Apr 1963,Sierra Maestra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°89.92' N,76°26.27' W,Apr 1963,Sierra Maestra,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°89.93' N,76°26.29' W,dic 1967,Pico Torquino,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°33.70' N,76°41.95' W,jun 20 1952,Loma del Gato,Cuba
Genaro 2001,Lasioglossum (Dialictus) sierramaestrensis ,20°33.70' N,76°41.95' W,Sep 24-30 1935,Loma del Gato,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jun 2001,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jul 1956,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jul 1956,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jul 1963,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jul 1963,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jun 1962,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jun 1962,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jul 1970,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°00.94' N,75°62.72' W,jun 2001,Gran Piedra,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,20°89.93' N,76°26.29' W,oct 1966,Pico Torquino,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,19°98.33' N,76°85.00' W,jul 1963,Pico Cuba,Cuba
Genaro 2001,Lasioglossum (Dialictus) engel,19°98.33' N,76°85.00' W,jul 1963,Pico Cuba,Cuba
